survey_id,variable,metric,value,weighted
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p05,5160.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p10,25800.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p25,72000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p50,108360.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p75,156000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p90,240000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p95,309600.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p99,528000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,missing_share_w,0.7468104522564181,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,zero_share_w,0.013593844105393943,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,mean_w,124343.98192884181,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,sd_w,110518.84575324449,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p01_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p05_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p10_w,20640.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p25_w,61920.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p50_w,103200.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p75_w,154800.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p90_w,225600.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p95_w,300000.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_wage_total_year,p99_w,528000.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,missing_share,0.15652574497854688,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,non_missing_n,344221.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,zero_share,0.37480121245090037,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,mean,0.5859985300141479,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,sd,0.5507361623138172,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,max,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,min,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,num,344221.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,skewness,0.2015588241008196,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,kurtosis,-0.9437557628663034,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p01,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p05,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p10,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p25,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p50,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p75,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p90,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p95,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p99,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,missing_share_w,0.15865301252564443,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,zero_share_w,0.38213764562470676,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,mean_w,0.5740985913314175,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,sd_w,0.5487271235375856,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p01_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p05_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p10_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p25_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p50_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p75_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p90_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p95_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,njobs,p99_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,missing_share,0.7369192279324379,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,non_missing_n,107363.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,mean,2210.2958984375,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,sd,3150.553955078125,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,max,47952.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,min,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,num,107363.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,skewness,13.4714937210083,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,kurtosis,192.66043090820312,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p01,192.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p05,480.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p10,816.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p25,1536.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p50,2160.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p75,2352.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p90,2880.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p95,3456.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p99,4368.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,missing_share_w,0.7522377167512522,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,mean_w,2237.8693343614746,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,sd_w,3362.981485991915,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p01_w,192.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p05_w,480.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p10_w,816.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p25_w,1536.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p50_w,2160.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p75_w,2400.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p90_w,2880.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p95_w,3360.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,t_hours_annual,p99_w,4368.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,missing_share,0.7307271029823645,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,non_missing_n,109890.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,zero_share,0.012443059159664689,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,mean,129920.515625,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,sd,110427.6015625,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,max,3000000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,min,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,num,109890.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,skewness,4.158239841461182,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,kurtosis,43.824771881103516,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p01,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p05,5160.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p10,25800.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p25,72000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p50,108360.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p75,156000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p90,240000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p95,309600.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p99,528000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,missing_share_w,0.7468104522564181,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,zero_share_w,0.013593844105393943,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,mean_w,124343.98192884181,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,sd_w,110518.84575324449,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p01_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p05_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p10_w,20640.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p25_w,61920.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p50_w,103200.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p75_w,154800.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p90_w,225600.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p95_w,300000.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,linc_nc,p99_w,528000.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,missing_share,0.7307271029823645,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,non_missing_n,109890.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,zero_share,0.012443059159664689,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,mean,129920.515625,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,sd,110427.6015625,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,max,3000000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,min,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,num,109890.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,skewness,4.158239841461182,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,kurtosis,43.824771881103516,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p01,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p05,5160.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p10,25800.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p25,72000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p50,108360.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p75,156000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p90,240000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p95,309600.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p99,528000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,missing_share_w,0.7468104522564181,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,zero_share_w,0.013593844105393943,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,mean_w,124343.98192884181,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,sd_w,110518.84575324449,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p01_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p05_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p10_w,20640.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p25_w,61920.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p50_w,103200.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p75_w,154800.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p90_w,225600.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p95_w,300000.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,laborincome,p99_w,528000.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,missing_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,non_missing_n,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,mean,2.96152649234622,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,sd,1.4212040816337967,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,max,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,num,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,skewness,0.03233680259586227,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,kurtosis,-1.308383530751918,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p05,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p10,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p25,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p50,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p75,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p90,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p95,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p99,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,missing_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,mean_w,2.9614869034966813,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,sd_w,1.4266057670524308,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p05_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p10_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p25_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p50_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p75_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p90_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p95_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,n_ent,p99_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,missing_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,non_missing_n,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,mean,16.189326609474662,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,sd,9.248617444403266,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,max,32.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,num,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,skewness,0.07734279855351295,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,kurtosis,-1.216190556030341,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p05,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p10,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p25,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p50,16.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p75,24.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p90,29.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p95,31.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p99,32.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,missing_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,mean_w,16.3963141156548,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,sd_w,7.950308010730386,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p05_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p10_w,7.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p25_w,11.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p50_w,15.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p75_w,22.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p90_w,29.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p95_w,30.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ent,p99_w,32.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,missing_share,0.008490586842898414,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,non_missing_n,404634.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,mean,41.030336056782176,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,sd,59.5514189891467,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,max,570.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,num,404634.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,skewness,3.989154402993053,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,kurtosis,22.5367177849181,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p05,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p10,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p25,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p50,21.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p75,50.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p90,101.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p95,120.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p99,375.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,missing_share_w,0.010588379818485288,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,mean_w,49.782547829266214,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,sd_w,60.12397570959218,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p05_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p10_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p25_w,12.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p50_w,31.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p75_w,70.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p90_w,114.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p95_w,142.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,mun,p99_w,318.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,missing_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,non_missing_n,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,zero_share,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,mean,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,max,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,min,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,num,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,skewness,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,kurtosis,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p01,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p05,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p10,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p25,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p50,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p75,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p90,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p95,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p99,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,missing_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,zero_share_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,mean_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,sd_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p01_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p05_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p10_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p25_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p50_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p75_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p90_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p95_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,r_def,p99_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,missing_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,non_missing_n,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,mean,1.0382064156001363,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,sd,0.27377597533700354,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,max,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,num,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,skewness,7.026170187283598,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,kurtosis,47.36729963696698,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,p05,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,p10,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,p25,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,p50,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,p75,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,p90,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,p95,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,p99,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,missing_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,c_res,zero_share_w,0.0,yes
